"PCSI_ID","Arg1_MPO_high_PMNnegMDSCs","Arg1pos_TAMs","B_cells","Basal","Capillaries","CC3pos_CXCL13pos_Fibronectinpos_CAFs","CC3pos_HIF1Apos_CTGFpos_ECM_CAFs","CC3pos_SERPINEpos_iCAFs","CCL21_high_lymphatic_endothelial_cells","CD105_high_myCAFs","CD34pos_CAFs","CD36_high_pericytes","CD4_T_cells","CD8_T_cells","cDC1s","CleavedCaspase3pos_MDSCs","CleavedCaspase3pos_monocytes","CLU_high_endothelial_cells","Col1A2neg_myCAFs","Col1A2_Decorin_high_CD105pos_myCAFs","Col1A2_Decorin_Fibronectin_high_iCAFs","Col1A2_Periostin_Decorin_high_myCAFs","COL1A2pos_myCAFs","CTGFpos_Fibronectinpos_CAFs","CTLA4pos_TIGITpos_activated_CD4_T_cells","CTLA4pos_TIGITpos_activated_Tregs","CTLA4pos_TIGITpos_Tregs","CXCL12_high_capillaries","CXCL12_high_endothelial_cells","CXCL13pos_CAFs","CXCL13pos_CLUpos_CD105pos_CAFs","Decorin_Periostin_high_CD105pos_CAFs","ECM_CAFs","ECM_myCAFs","Endothelial_cells","Exocrine","Fibronectin_high_myCAFs","Fibronectin_pMLC2_high_myCAFs","Gamma_delta_T_cells","GZMBpos_CD8_T_cells","GZMBpos_PD1pos_CD4_T_cells","GZMBpos_tissue_resident_CD8_T_cells","HIF1Apos_endothelial_cells","HLADR_high_activated_cDC2s","HLADR_high_DCs","HLADR_high_monocytes","HLADR_high_TAMs","HLADRpos_CD8_T_cells","HLADRpos_mature_B_cells","Hybrid","iNOSpos_MPOpos_PMNnegMDSCs","iNOSpos_TAMs","MPO_high_neutrophils","MPO_high_TAMs","MPOpos_MonegMDSCs","Nonnegpolarized","PD1pos_CD8_T_cells","PD1pos_PMNnegMDSCs","PD1pos_tissue_resident_CD8_T_cells","PDPN_high_endothelial_cells","PDPN_high_myCAFs","plasmacytoid_DCs","pMLC2_YAPpos_muralneglike_myCAFs","Proliferating_HLADRpos_cDC2s","Proliferating_monocytes","S100A4pos_NonnegBasal","TAMs","Tenascin_high_myCAFs","TFhigh_Classical","TFlow_Classical","Tip_cells","Tissue_resident_CD4_T_cells","Tissue_resident_CD8_T_cells","Tissue_resident_memory_NK_cells","Vascular_smooth_muscle_cells","Veins","Venules","Vim_high_TAMs","YAP_Col1A2_high_CD105pos_iCAFs","YAP_pMLC2_ECM_high_iCAFs"
"PCSI_0827",0.000485616643025549,1.96479635082303e-07,7.99672114784975e-05,0.000273761857089661,5.96516344547841e-05,1.26077587017998e-05,6.02161609638199e-06,4.194060024578e-05,9.40877515059685e-07,0.000114787056837282,1.31722852108356e-06,5.83162916482937e-06,7.8984813303086e-05,4.3421999353189e-05,1.00204613891975e-05,6.93890261408957e-05,5.50142978230449e-06,1.59949177560147e-05,5.26891408433424e-06,4.38448922017813e-05,0,0.000123819480981855,9.40877515059685e-05,6.39796710240586e-06,2.41669951151233e-05,4.42079178935183e-05,1.86655653328188e-05,1.03496526656565e-05,1.29841097078237e-05,6.20979159939392e-06,4.32803656927455e-06,7.90337112650136e-06,0.000391283248974275,2.9919904978898e-05,8.75016089005507e-05,5.25911667876264e-06,8.99469730480647e-06,0.000109706318255959,4.51903160689298e-06,6.87678722788062e-06,2.35775562098764e-06,6.87678722788062e-06,1.05378281686685e-05,2.43634747502056e-05,4.83339902302466e-05,0.000107277880754938,8.7433437611625e-05,1.47359726311728e-05,1.45394929960904e-05,7.88867501814395e-06,7.46622613312753e-06,5.2460062566975e-05,2.82930674518517e-05,3.0454343437757e-05,2.3970515480041e-05,0.000357356978321921,5.91403701597733e-05,2.60436879369994e-05,1.37535744557612e-05,9.40877515059685e-07,3.76351006023874e-06,1.96479635082303e-07,6.77431810842974e-06,3.34015379639916e-06,1.67007689819958e-05,7.88867501814395e-07,2.45599543852879e-05,5.0807385813223e-06,1.13071008593397e-05,1.3936659198721e-05,1.88175503011937e-07,1.47359726311728e-05,1.47359726311728e-05,6.87678722788062e-06,0.000157696230929161,1.5054040240955e-06,3.19898355120293e-06,1.39500540908435e-05,0,3.36834150391367e-05
"PCSI_0835",5.51470886392131e-06,0,1.31379828816949e-05,1.47082760527694e-06,9.47894851919866e-07,7.89912376599888e-07,3.79157940767947e-06,2.36973712979967e-06,0,1.4218422778798e-06,4.73947425959933e-07,0,8.27206329588197e-06,9.73183917162585e-06,2.27076247337936e-06,4.86591958581293e-07,3.24394639054195e-07,5.7031673590512e-05,7.89912376599888e-07,0,0,3.79157940767947e-06,2.05377217915971e-06,5.52938663619922e-06,8.10986597635487e-07,3.24394639054195e-06,4.86591958581293e-06,6.31929901279911e-07,2.36973712979967e-06,6.31929901279911e-07,7.109211389399e-06,0,1.26385980255982e-05,0.000298911127284721,1.3902457828158e-05,7.35413802638469e-07,6.31929901279911e-07,3.17544775393155e-05,1.13538123668968e-06,1.9950270301833e-05,6.4878927810839e-07,1.57331399941285e-05,3.15964950639955e-07,3.24394639054195e-07,3.63321995740698e-05,6.4878927810839e-06,1.97880729823059e-05,1.94636783432517e-06,8.10986597635487e-07,3.67706901319234e-06,1.62197319527097e-07,3.24394639054195e-07,3.24394639054195e-07,0,1.62197319527097e-07,9.80551736851291e-06,1.26513909231136e-05,4.86591958581293e-07,1.20026016450052e-05,1.57982475319978e-07,5.52938663619922e-06,1.62197319527097e-07,2.05377217915971e-06,0,7.62327401777358e-06,1.71596553948976e-06,5.67690618344841e-06,2.8120880606956e-05,4.90275868425646e-07,0.000310404372082034,1.57982475319978e-07,5.02811690534002e-06,7.13668205919229e-06,6.1634981420297e-06,1.97478094149972e-05,6.31929901279911e-07,3.15964950639955e-07,2.43295979290646e-06,0,3.15964950639955e-06
"PCSI_0836",1.37405075993335e-05,0,0.000257347313977238,2.61380165688887e-06,1.0566900241683e-05,0,1.99375476258169e-07,1.19625285754901e-06,1.99375476258169e-06,0.000833570456105414,1.35575323855555e-05,3.98750952516338e-07,0.00017737746173685,9.77343132170727e-05,1.9778003362677e-05,1.04094754540405e-06,1.33241285811718e-05,2.39250571509803e-05,1.99375476258169e-07,1.59500381006535e-06,0,8.65289566960453e-05,3.03050723912417e-05,5.98126428774507e-07,1.68633502355456e-05,3.2893942434768e-05,3.20611843984447e-05,1.15637776229738e-05,2.65063649003463e-05,2.79125666761436e-06,6.08095202587415e-05,3.58875857264704e-06,7.97501905032676e-07,1.79437928632352e-06,5.18376238271239e-05,1.48986694442666e-05,0,3.01056969149835e-05,4.37197969069701e-06,3.64331640891418e-05,3.74741116345458e-06,5.55986673389457e-05,1.79437928632352e-06,0.000115261427499124,1.66551607264648e-05,0.000108258544722021,9.07706259592332e-05,3.14579212681185e-05,4.93072694729546e-05,1.04552066275555e-06,0,6.03749576334349e-06,2.0818950908081e-07,3.12284263621215e-06,1.66551607264648e-06,3.89456446876442e-05,9.47182179542677e-05,7.28663281782835e-06,7.19310526038358e-05,4.78501143019605e-06,2.19313023883986e-05,0,1.19625285754901e-06,5.62111674518187e-06,3.53922165437377e-06,3.13656198826664e-06,2.70646361805053e-06,3.98750952516338e-07,2.11717934207998e-05,0.000310404372082034,0,4.12215227980004e-05,3.95689321217176e-05,6.87025379966673e-06,4.8448240730735e-05,4.98438690645422e-06,1.39562833380718e-06,7.28663281782835e-06,1.11175534466566e-06,0
"PCSI_0841",0.000485616643025549,0,3.50539717476357e-05,7.67575168636265e-06,1.64922044684979e-05,2.03836235003907e-06,1.03771174183807e-05,1.09330344229368e-05,1.8530566818537e-06,3.48374656188496e-05,9.26528340926851e-07,5.5591700455611e-07,3.25907196788829e-05,2.17903067620438e-05,1.04214510601079e-05,6.93890261408957e-05,1.21267794153983e-05,5.37386437737573e-06,1.29713967729759e-06,9.26528340926851e-07,1.66775101366833e-06,0.00024015614596824,4.37321376917474e-05,1.59362874639418e-05,8.90560363318311e-06,2.16008258336782e-05,1.21267794153983e-05,1.66775101366833e-06,3.7061133637074e-06,7.22692105922944e-06,2.59427935459518e-06,9.26528340926851e-07,7.87549089787823e-05,6.67100405467333e-06,4.79941680600109e-05,3.83787584318132e-06,1.8530566818537e-07,0.00011766909929771,7.4209473785573e-06,3.52434526760013e-05,3.97909949567756e-06,5.55986673389457e-05,1.12384116399009e-05,6.44235156443034e-06,1.57269170543446e-05,6.04444161486258e-05,9.20877311856807e-05,1.11793747735703e-05,3.41065671058077e-06,8.69918524454433e-06,6.63183249279594e-06,1.30741840572263e-05,5.19177743721739e-05,5.61920958176839e-05,2.68674896069946e-05,3.63318913154499e-05,1.87586119081942e-05,2.60436879369994e-05,4.62333465212059e-05,0,1.96424008276492e-05,1.13688557019359e-06,2.03836235003907e-06,3.78961856731196e-07,2.2169268618775e-05,2.55858389545422e-06,5.6086354796217e-05,2.87223785687324e-05,0,0.000310404372082034,1.8530566818537e-07,2.44430397591622e-05,3.94120331000444e-05,1.93200969415321e-05,3.68758279688887e-05,3.7061133637074e-06,1.66775101366833e-06,1.87586119081942e-05,0,7.04161539104407e-06
"PCSI_0848",0.000103172832982864,2.50997340574166e-06,5.64568103412973e-05,1.80384523110994e-06,3.89004837216211e-05,3.92934179006273e-07,1.96467089503137e-06,4.91167723757842e-06,1.57173671602509e-06,0.000173283972941767,4.51874305857214e-06,3.92934179006273e-07,7.13661792694568e-05,1.80900342995002e-05,1.53069520995771e-05,1.47105773424507e-05,1.51081605138683e-05,1.37526962652196e-05,6.93606187862043e-06,6.48341395360351e-06,1.96467089503137e-07,0.000330457644544276,2.06290443978294e-05,5.8940126850941e-07,1.11323287996924e-05,3.02163210277366e-05,1.57045352709947e-05,1.53244329812447e-05,2.53442545459046e-05,1.96467089503137e-06,1.02162886541631e-05,2.83822063489015e-05,0.000391283248974275,4.40086280487026e-05,7.83903687117515e-05,0.000152038383764981,2.55407216354078e-06,0.000404918671465965,1.19274951425276e-06,2.36561986993464e-05,5.12752641451688e-06,1.94815753994618e-05,4.71521014807528e-06,5.60592271698797e-05,7.8920259526391e-05,8.90586303975394e-05,0.000199189168880211,1.23250783139452e-05,8.9456213568957e-06,1.54615305523709e-06,1.47105773424507e-05,9.41445086939676e-05,2.18670744279673e-06,6.36133074268139e-06,6.75891391409898e-06,9.19961067866069e-05,3.63788601847092e-05,3.97583171417587e-06,2.84271967563575e-05,3.92934179006273e-07,5.30461141658469e-06,3.97583171417587e-07,1.10021570121757e-05,4.96978964271983e-06,2.26622407708024e-05,4.38076698983842e-06,9.93957928543967e-06,1.10021570121757e-05,2.83461393460133e-06,0.000310404372082034,1.96467089503137e-07,3.43909443276213e-05,8.9456213568957e-06,6.95770549980777e-06,3.83110824531117e-05,9.16949724016112e-06,1.30285068072427e-05,2.66380724849783e-05,0,0.000105001508747529
"PCSI_0852",0.000348067252162194,2.50997340574166e-06,0.000257347313977238,6.46113787099046e-06,8.63730902909737e-05,0,0,6.90984722327789e-06,1.03647708349168e-05,0.000224570034756532,0,1.72746180581947e-06,7.65747954756826e-05,4.73371462940584e-05,9.74588306054143e-06,1.11381520691902e-05,0,6.39160868153205e-05,1.72746180581947e-06,0,0,2.24570034756532e-05,4.83689305629453e-05,0,1.11381520691902e-05,2.92376491816243e-05,3.34144562075706e-05,1.72746180581947e-05,3.45492361163895e-06,0,1.72746180581947e-06,5.18238541745842e-06,4.49140069513063e-05,0,8.29181666793347e-05,0.000269363225884702,0,2.41844652814726e-05,6.96134504324388e-06,4.17680702594632e-05,2.78453801729755e-06,1.39226900864878e-05,0,3.89835322421657e-05,0.000106575854621547,8.91052165535216e-05,0.000292833975375892,1.80994971124341e-05,1.80994971124341e-05,0,1.51001089840171e-05,2.92376491816243e-05,6.96134504324388e-06,5.01216843113559e-05,2.68674896069946e-05,0.000222909256549171,2.64531111643267e-05,1.53149590951365e-05,5.5690760345951e-06,1.12872631938267e-05,0.00021667096783772,1.39226900864878e-06,8.63730902909737e-06,1.39226900864878e-06,2.22763041383804e-05,1.61528446774762e-06,5.15139533200047e-05,1.03647708349168e-05,2.58445514839618e-05,4.03821116936904e-05,9.86779877586311e-06,2.08840351297316e-05,5.5690760345951e-06,1.11381520691902e-05,5.18238541745842e-06,0,1.72746180581947e-06,5.5690760345951e-06,0,1.03647708349168e-05
"PCSI_0853",0.00021733870885762,2.50997340574166e-06,0.000140080795512535,2.96668514877415e-05,0.000106864665971726,5.914499988171e-07,5.914499988171e-07,1.73491999653016e-05,7.2945499854109e-06,0.000792148698415703,9.857499980285e-07,3.5486999929026e-06,0.000134388107160792,9.77343132170727e-05,3.22966614727481e-05,6.93890261408957e-05,1.07754458086565e-05,4.12043499175913e-05,1.3800499972399e-06,2.3657999952684e-05,1.971499996057e-07,0.000125584549748831,0.00010409519979181,1.83349499633301e-05,1.11820664052096e-05,4.1881921444967e-05,3.15130962328635e-05,1.99121499601757e-05,1.22232999755534e-05,1.971499996057e-07,4.47530499104939e-05,1.971499996057e-06,5.34276498931447e-05,4.3372999913254e-06,0.00010409519979181,0.000269363225884702,2.9572499940855e-06,4.63302499073395e-05,1.21986178965923e-06,4.4156097141668e-05,2.43972357931846e-06,5.55986673389457e-05,2.1686499956627e-06,2.66336490742266e-05,0.000106575854621547,0.000140894036705641,0.000292833975375892,3.14579212681185e-05,3.09031653380339e-05,3.40998292962545e-06,1.3215169387975e-05,4.228854204152e-05,5.28898296872538e-05,5.44871599381123e-05,9.35227372072077e-06,7.43376278658349e-05,8.6813497364082e-05,8.53903252761462e-06,7.19310526038358e-05,4.5344499909311e-06,9.4631999810736e-05,2.03310298276539e-07,6.36794498726411e-05,4.67613686036039e-06,2.33806843018019e-05,5.56829298593496e-05,5.22507466570704e-05,6.7030999865938e-06,9.54795220295127e-06,2.96668514877415e-05,5.914499988171e-07,2.29740637052489e-05,3.95689321217176e-05,1.21986178965923e-05,3.70641999258716e-05,4.5344499909311e-06,1.30285068072427e-05,7.52248103623193e-06,5.914499988171e-07,2.26722499546555e-05
"PCSI_0856",3.50661554440105e-05,1.01347270069395e-06,7.80373979534338e-05,3.30358350949517e-05,5.15142154843536e-05,7.805184164296e-07,1.1707776246444e-06,2.1464256451814e-06,1.36525259974829e-05,0.000339525511146876,3.1220736657184e-06,5.83162916482937e-06,0.000109455051674946,7.96589542745441e-05,3.22966614727481e-05,1.8242508612491e-06,1.07428106273558e-05,3.76600135927282e-05,5.853888123222e-07,5.99047884609718e-05,0,0.000438165684580115,0.000178738717362378,1.951296041074e-07,1.64182577512419e-05,4.15523807284517e-05,3.66877117651208e-05,1.5610368328592e-05,2.65063649003463e-05,2.7318144575036e-06,2.7318144575036e-05,2.83822063489015e-05,7.64908048101008e-05,2.2439904472351e-05,0.000112303164058098,7.62635767617501e-05,4.878240102685e-06,3.49281991352246e-05,2.22963994152668e-06,4.4156097141668e-05,5.12752641451688e-06,2.16883157948504e-05,2.926944061611e-06,0.000103171520930644,0.000106575854621547,0.000213640045306284,0.000292833975375892,2.55395120574874e-05,9.3239488463843e-06,1.40578021680645e-06,4.05389080277578e-07,5.31059695163627e-05,6.08083620416367e-07,6.48622528444125e-06,4.66197442319215e-06,3.40901702575565e-05,9.47182179542677e-05,6.28353074430246e-06,3.46607663637329e-05,7.805184164296e-07,2.12691268477066e-05,1.21616724083273e-06,9.75648020537001e-07,6.89161436471883e-06,2.55395120574874e-05,3.51445054201613e-07,4.64170496917827e-05,5.89987213390597e-05,0,1.5463582384871e-05,3.3172032698258e-06,2.18910103349892e-05,2.2093704875128e-05,1.4391312349854e-05,8.3905729766182e-05,8.5857025807256e-06,7.0246657478664e-06,1.70263413716583e-05,3.902592082148e-07,2.3415552492888e-06
"PCSI_0857",6.65298922964206e-06,2.50997340574166e-06,0.000153018752281767,0,7.04978230891991e-05,3.87350676314281e-07,0,1.66560790815141e-05,4.64820811577137e-06,0.000307556436993539,2.67271966656854e-05,4.64820811577137e-06,0.000156761058723441,4.65709246074944e-05,3.22966614727481e-05,0,1.24743548055789e-06,8.8315954199656e-05,0,8.24774681057557e-05,3.87350676314281e-07,0.000280829240327854,0.000287761160684722,1.16205202894284e-06,6.65298922964206e-06,2.53645214380104e-05,5.4887161144547e-05,8.52171487891418e-06,1.27825723183713e-05,1.54940270525712e-06,6.8948420383942e-05,6.19761082102849e-06,2.63398459893711e-05,3.87350676314281e-06,8.59918501417703e-05,7.45550063686777e-05,0,3.83477169551138e-05,3.32649461482103e-06,1.74640967278104e-05,2.07905913426314e-06,5.8213655759368e-06,7.74701352628562e-07,5.19764783565786e-05,9.23102255612836e-05,0.000204579418811493,0.000268198628319946,9.14786019075783e-06,4.93072694729546e-05,3.15021153670469e-06,0,1.24743548055789e-05,0,0,4.15811826852629e-07,1.78511987079932e-05,4.98974192223155e-05,2.9106827879684e-06,2.45328977843051e-05,1.16205202894284e-06,5.96520041523992e-05,0,1.16205202894284e-06,7.90042471019995e-06,3.07700751870945e-05,3.15021153670469e-06,7.48461288334732e-06,3.09880541051425e-06,5.14534550995099e-05,1.31258814029362e-05,1.54940270525712e-06,2.70277687454209e-05,9.14786019075783e-06,1.16427311518736e-05,6.35255109155421e-05,5.42290946839993e-06,9.29641623154274e-06,1.24743548055789e-06,3.87350676314281e-07,7.35966284997134e-06
"PCSI_0858",8.17869601641639e-05,1.56423147854958e-06,6.7261953577632e-05,0.000251089826419672,1.62677252055858e-05,7.83986756895703e-06,2.15596358146318e-06,2.35196027068711e-06,6.46789074438955e-06,0.000228924133013545,1.8423688787049e-05,3.72393709525459e-06,8.84908093579478e-05,3.39661692485052e-05,1.11730819896399e-05,1.34076983875678e-05,6.03346427440553e-06,4.82151855490857e-05,1.37197682456748e-06,3.52794040603066e-06,1.95996689223926e-07,0.000438165684580115,4.4883241832279e-05,3.33194371680674e-06,1.3184236747775e-05,2.07819325007302e-05,1.85473161028022e-05,5.09591391982207e-06,1.27397847995552e-05,1.15886799333202e-05,1.76397020301533e-05,1.45037550025705e-05,6.72268644038065e-05,0.000298911127284721,4.54712318999507e-05,5.73919603244963e-05,1.17598013534355e-06,2.07756490577361e-05,6.70384919378392e-07,1.05026970702615e-05,1.34076983875678e-06,9.38538887129749e-06,1.37197682456748e-06,8.17869601641639e-05,7.93288821264431e-05,0.000102568892664894,0.000203573553851238,1.05026970702615e-05,4.02230951627035e-06,2.75922886175463e-06,8.9384655917119e-07,2.94969364526493e-05,1.00557737906759e-05,1.38546216671534e-05,1.11730819896399e-05,0.000105678465405202,1.58657764252886e-05,4.02230951627035e-06,1.02792354304687e-05,0,9.79983446119628e-06,4.46923279585595e-07,4.50792385215029e-06,6.70384919378392e-06,3.35192459689196e-05,3.86292040645649e-06,6.01111811042625e-05,5.29191060904599e-05,5.2425348373338e-06,0.000184040565079034,2.54795695991103e-06,1.49719298661174e-05,1.18434669090183e-05,3.12846295709916e-06,6.93828279852697e-05,1.95996689223926e-06,5.87990067671777e-07,5.98877194644697e-05,1.95996689223926e-07,6.07589736594169e-06
"PCSI_0859",0.000105773945173308,3.97646410425971e-07,7.27692931079526e-05,4.91808285882462e-06,3.22327840218466e-05,1.90726532673648e-07,1.32640385284787e-05,4.38671025149391e-06,9.53632663368242e-07,0.000569509426563514,1.71653879406284e-06,7.62906130694594e-07,0.000111340994919272,7.73422268278513e-05,1.82917348795947e-05,5.3682265407506e-05,2.98234807819478e-06,4.80630862337594e-05,1.90726532673648e-07,2.87997064337209e-05,3.81453065347297e-07,0.000438165684580115,0.000194731789859795,3.81453065347297e-07,1.72976188535297e-05,4.55305139937736e-05,3.39987680914205e-05,1.06806858297243e-05,1.37323103525027e-05,1.14435919604189e-06,9.68131013737941e-05,2.83822063489015e-05,6.04603108575465e-05,1.16343184930926e-05,4.29134698515709e-05,5.79816084408797e-05,3.81453065347297e-07,4.76816331684121e-05,4.37411051468568e-06,4.4156097141668e-05,5.12752641451688e-06,1.96834973160856e-05,2.09799185941013e-06,8.52951550363707e-05,3.55893537331244e-05,9.20551440136122e-05,0.000165023260326778,1.80929116743817e-05,1.17305691075661e-05,9.05962631888746e-06,8.35057461894539e-06,8.1517514137324e-06,5.28898296872538e-05,1.09352762867142e-05,4.17528730947269e-06,0.00010017358244027,7.13775306714617e-05,1.11340994919272e-05,3.26070056549296e-05,2.67017145743108e-06,1.25879511564608e-05,1.98823205212985e-07,1.7356114473302e-05,8.1517514137324e-06,2.32623150099193e-05,1.03538586501571e-06,1.96834973160856e-05,1.14435919604189e-05,6.91120064897986e-05,0.000102244354170301,3.81453065347297e-07,3.18117128340777e-05,3.91681714269581e-05,5.36822654075061e-06,4.10062045248344e-05,6.86615517625134e-06,9.15487356833512e-06,1.84905580848076e-05,7.62906130694594e-07,6.86615517625134e-05
"PCSI_0860",3.93739778585659e-05,0,3.35482362366352e-05,1.60857296746428e-05,7.55623301382432e-07,7.55623301382432e-07,5.66717476036824e-07,2.795806215115e-05,7.55623301382432e-07,0.0003354967458138,3.31742383600002e-05,3.77811650691216e-07,8.53772479076045e-05,3.13384721731443e-05,1.54683484444366e-05,1.20532585281324e-06,1.40621349494878e-06,8.87857379124357e-06,3.77811650691216e-07,7.93404466451553e-06,1.13343495207365e-06,0.000438165684580115,0.000287761160684722,3.24918019594446e-05,1.34594720230812e-05,2.77224946147045e-05,3.43517868051774e-05,1.88905825345608e-07,1.85127708838696e-05,1.32234077741926e-06,9.82310291797161e-06,0,3.4191954387555e-05,5.47826893502263e-06,2.30465106921642e-05,2.33502527535137e-06,0,0.000129778302012433,2.81242698989756e-06,4.21864048484634e-06,2.0088764213554e-06,3.0133146320331e-06,1.32234077741926e-06,2.61153934776202e-05,2.55127305512136e-05,0.000113099742522309,0.000152875495665146,3.0133146320331e-06,2.20976406349094e-06,9.82372037689975e-06,1.0044382106777e-06,1.92852136450119e-05,1.40621349494878e-06,4.21864048484634e-06,1.60710113708432e-06,0.000145290461577419,1.66736742972498e-05,2.81242698989756e-06,4.21864048484634e-06,2.4557757294929e-06,3.36252369115182e-05,2.0088764213554e-07,2.58800980723483e-05,5.0221910533885e-06,1.78790001500631e-05,5.96728681478683e-06,5.34361128080537e-05,3.58921068156655e-06,0.000146847145094319,0.000268268459412591,7.55623301382432e-06,1.02452697489125e-05,7.43284275901498e-06,5.82574162193066e-06,0.000157696230929161,6.04498641105945e-06,3.77811650691216e-07,3.99766407849725e-05,1.11175534466566e-06,1.88905825345608e-05
"PCSI_0861",2.53624291120106e-06,0,7.29169836970306e-05,1.15772274392639e-06,4.79038811442716e-06,3.94502550599883e-06,8.45362608428322e-07,1.85979773854231e-05,3.66323796985606e-06,0.000133567292131675,1.91615524577086e-05,0,4.62864331294194e-05,3.70925525763156e-05,6.65763764190279e-06,0,2.8532732751012e-06,3.71959547708462e-05,2.81787536142774e-07,2.81787536142774e-07,1.1271501445711e-06,0.000171608609510949,0.000223175728625077,2.67698159335635e-05,5.38951618630226e-06,1.07790323726045e-05,2.69475809315113e-05,0,4.79038811442716e-06,1.15886799333202e-05,2.78969660781346e-05,1.1271501445711e-06,4.28317054937016e-05,4.50860057828438e-05,5.18489066502704e-05,1.73658411588959e-05,4.79038811442716e-06,8.53816234512605e-05,3.17030363900133e-07,7.60872873360319e-06,0,3.8043643668016e-06,1.40893768071387e-06,1.2047153828205e-05,3.07519452983129e-05,0.000212410343813089,0.000151223483580363,8.24278946140346e-06,2.8532732751012e-06,1.15772274392639e-06,9.51091091700399e-07,3.36052185734141e-05,0,5.19929796796218e-05,2.6313520203711e-05,0.000290974316306834,1.6802609286707e-05,2.21921254730093e-06,5.07248582240213e-06,1.40893768071387e-06,0.00021667096783772,0,2.25430028914219e-05,3.17030363900133e-07,1.2047153828205e-05,3.08726065047038e-06,8.24278946140346e-06,5.89987213390597e-05,3.47316823177918e-06,3.85907581308798e-06,3.66323796985606e-06,6.65763764190279e-06,1.01449716448043e-05,7.29169836970306e-06,5.26942692586987e-05,2.25430028914219e-06,8.45362608428322e-07,9.51091091700399e-07,0,5.63575072285548e-07
"PCSI_0863",0.000323149155798486,0,0.000257347313977238,4.38267190140303e-06,9.88880587175317e-06,3.49588643956235e-05,7.47154221421351e-06,1.73603480859667e-05,1.36525259974829e-05,0.000116468158045093,7.91104469740254e-06,2.19751241594515e-07,3.92248798852079e-05,2.96467115411455e-05,1.93843883153644e-05,4.12773445303642e-05,3.6488260358333e-06,3.29626862391772e-06,4.17527359029579e-06,3.73577110710676e-06,2.19751241594515e-07,0.000389399200105481,0.000287761160684722,1.03283083549422e-05,5.92934230822911e-06,2.05246464515623e-05,4.5154222193437e-05,3.29626862391772e-06,7.251790972619e-06,4.61477607348482e-06,1.31850744956709e-06,9.66905463015866e-06,0.000261503977497473,0.000298911127284721,4.32909945941195e-05,5.47833987675379e-06,8.99469730480647e-06,0.000228541291258296,2.05246464515623e-06,1.18586846164582e-05,1.14025813619791e-06,7.06960044442701e-06,2.41726365753966e-06,9.80621997130198e-06,9.92024578492177e-05,7.34326239711451e-05,0.000119271001046301,4.10492929031246e-06,1.57355622795311e-05,8.21750981513068e-07,9.12206508958324e-07,1.14025813619791e-06,5.28898296872538e-05,5.61920958176839e-05,1.45953041433332e-05,0.000304047863159835,1.91563366881248e-05,1.29989427526561e-05,8.20985858062492e-06,2.63701489913418e-06,1.75800993275612e-05,0,2.9007163890476e-05,4.56103254479162e-07,1.27708911254165e-05,5.56829298593496e-05,2.46295757418747e-05,3.82367160374456e-05,1.64350196302614e-06,4.27310510386795e-05,1.75800993275612e-06,7.06960044442701e-06,5.01713579927078e-06,1.00342715985416e-05,3.82367160374456e-05,2.63701489913418e-06,4.3950248318903e-07,2.50856789963539e-05,0,2.81281589240979e-05
"PCSI_0864",5.54257464046704e-06,3.69504976031136e-07,0.000106232680608952,3.82602523995469e-05,6.93300794416049e-06,1.86657906188936e-05,8.88847172328268e-07,5.33308303396961e-06,2.6665415169848e-06,0.000490288100256272,1.77769434465654e-06,3.55538868931307e-07,0.000128033474194789,2.45720809060705e-05,1.51497040172766e-05,7.39009952062272e-07,8.6833669367317e-06,7.6440856820231e-06,1.77769434465654e-07,6.22193020629787e-06,2.6665415169848e-06,0.000438165684580115,0.000151281788730271,1.95546377912219e-06,1.25631691850586e-05,3.10384179866154e-05,2.34635659779771e-05,3.91092755824438e-06,1.61770185363745e-05,1.77769434465654e-07,3.44872702863368e-05,1.91990989222906e-05,8.35516341988572e-06,7.6440856820231e-06,3.43095008518711e-05,2.05424173957299e-06,3.55538868931307e-07,2.6665415169848e-05,1.84752488015568e-06,1.69972288974323e-05,4.24930722435806e-06,1.20089117210119e-05,7.11077737862614e-07,4.95136667881722e-05,8.48013919991457e-05,0.00011547030500973,0.000155007337445062,8.6833669367317e-06,1.16394067449808e-05,9.82372037689975e-06,0,9.7918818648251e-06,0,7.39009952062272e-07,3.32554478428022e-06,2.28534393527495e-05,2.93756455944753e-05,6.46633708054488e-06,2.38330709540083e-05,1.12872631938267e-05,0.000109505971630843,3.69504976031136e-07,8.09503348180828e-05,6.28158459252931e-06,2.38330709540083e-05,5.13560434893247e-06,1.99532687056813e-05,1.49326324951149e-05,0.000179762293383797,3.15839667459347e-05,1.24438604125957e-06,3.84285175072381e-05,1.3671684113152e-05,4.98831717642034e-06,3.85759672790468e-05,4.44423586164134e-06,3.19984982038176e-06,1.82904963135412e-05,1.11175534466566e-06,2.07990238324815e-05
