PCSI_ID,PRSS1_ep,TP63_ep,CEACAM6_ep,KRT5_ep,KRT19_ep,KRT20_ep,CLDN3_ep,AGR2_ep,TFF1_ep,GATA6_ep,KRT81_ep,SPP1_ep,VCAM1_ep,S100A2_ep,INS_ep,S100P_ep,MUC16_ep,PDX1_ep,MMP7_ep,CA9_ep,TSPAN8_ep,CAV1_ep,REG4_ep,ANXA2_ep,S100A4_ep,Fibronectin_caf,p-MLC2_caf,Decorin_caf,Col1A2_caf,CD74_caf,Tenacin_caf,YAP_caf,Periostin_caf,ColIV_caf,CD34_caf,CTGF_caf,SERPINE1_PAI-1_caf,FGG_caf,Cleaved_Col1_caf,p-FAK_caf,NR2F2_caf,MYH11_caf,CD36_caf,CXCL12_caf,ESM1_caf,CCL21_caf,PGP9.5_caf,p-SMAD2_caf,CXCL13_caf,PDGFRb_caf,HLA-ABC_caf,CD105_ENG_caf,PDGFRab_caf,FN-EDA__humanized__caf,HIF1A_caf,PNAD_caf,FN-EDB__humanized__caf,HLA-DR_im,CD303_CLEC4C_im,CD79A_im,CD15_im,CD66b_im,CD278__iCOS__im,CD20_im,CD68_im,CD4_im,CD8a_im,CD24_im,CD11c_im,CLEC9A_im,FOXP3_im,TIGIT_im,IgM_im,PD-L1_im,CD103_im,CD3_im,GranzymeB_im,CTLA-4_im,iNOS_im,Arginase_im,gamma_delta_TCR_im,NKp46_im,CD14_im,CD1c_im,PD1_im,MPO_im,CASP3,CD31,CD45,CDH1,CLU,DNA1,DNA2,FAP,MKI67,PDPN,S100A9,SMA,VIM,panCK
PCSI_0224,-0.025749916,-0.111140131,0.010630511,-0.216040181,-0.975335591,-0.3485275,-0.884032176,-0.802789131,-0.670360182,-0.638411003,-0.652360381,-0.536628028,-0.387676115,-0.127990797,-0.436021551,-0.266572031,0.188475112,-0.565657542,0.695141299,-0.600656739,-0.701126528,-0.727241959,-0.316241368,-0.344643681,-0.573094332,0.136943474,0.379076702,-1.220078185,-0.747321197,-0.042429303,-0.306183637,0.186092776,0.087199351,-0.784994268,-0.693886246,-0.074223723,-0.291050447,0.438193069,0.455551217,-0.06590103,-0.434563267,-0.114844342,-0.266872704,-0.297391657,-0.190889847,-0.202018701,-0.439510982,0.385238153,-0.674256328,-0.669737026,0.221959566,-0.292910121,-0.072971337,0.369377618,0.868988243,-0.244362809,0.108308094,-0.250768935,0.348175699,-0.066185183,0.152343496,0.412920883,0.912724495,1.488466345,0.976992638,0.092760011,-0.074967802,-0.539677685,0.45631528,0.304431061,0.110027688,-0.412551069,-0.238466242,0.424309641,-0.297247876,0.396244554,-0.564804518,0.741539725,0.259159177,0.125473795,-0.389061447,-0.325305626,0.011547405,-0.575096099,-0.47042049,0.35813717900000003,-0.633013523,-0.224500671,0.424634111,-0.954125199,-0.82740684900000006,-0.26428583,-0.275782915,1.369229612,-0.475661849,1.11725993,0.36961144,1.038130757,-0.090425773,-1.056392325
PCSI_0225,-0.96540239,2.056143408,0.816966016,-0.183589359,-0.069996203,-0.226470091,0.06509676,0.659713683,0.224353654,-0.090583813,0.110574658,-0.31549729,0.148831364,-0.323229339,-0.53834431,0.092462045,0.313524349,0.041977048,-0.396247109,1.04214992,0.075524911,0.393069602,-0.120223971,0.442912826,0.046820595,-0.256854239,0.620397188,0.164148609,-0.144944536,0.057587769,-0.262153225,0.232756989,-0.379210954,-0.224536514,-0.672643166,0.188733747,-0.051195608,-0.333515027,-0.305024543,-0.353298349,-0.148936871,0.543100507,0.087823877,-0.182432319,-0.027833868,-0.149273295,-0.209598916,-0.537223079,0.28929772,0.933482515,0.230714074,0.75634783,0.720743148,-0.036545875,0.180830741,-0.204441907,0.083697933,-0.011611007,0.016224549,0.20404762,-0.158951956,0.007370431,-0.164488236,-0.186636311,-0.394101482,0.241415837,-0.062431203,-0.419475873,-0.267785266,-0.018477227,-0.419374598,-0.006159275,0.040621417,-0.001339309,0.30425922,0.643002638,-0.040595657,0.127398084,-0.25160911,0.020131101,0.351523077,0.218266413,-0.308098256,-0.02413059,0.134285092,0.155595025,0.053465636,0.09845004,-0.013117468,-0.584562698,-0.081943181,0.218783147,0.218792975,0.184893531,-0.273135993,0.998928845,0.48409185,1.282774536,-0.231519748,-0.020461167
PCSI_0228,-1.289439586,1.55745777,0.972642603,-0.206326056,0.1640313,-0.300891676,-0.56992521,-0.6547688,-0.554207509,-0.549155621,-0.31153874,-0.409059703,-0.482785565,0.634708728,-0.466901934,-0.491220697,0.46344309,-0.348245964,-0.593580199,-0.426051962,-0.34640027,0.255224907,-0.244080611,0.213344958,-0.3363437,-0.18443844,-0.048518779,-0.673285242,0.37250513,-0.845259245,1.064347755,-0.484419371,-0.573560005,-0.032567615,-0.350449331,-0.829512456,-0.110284467,-0.57666239,-0.801914436,-0.321153627,-0.156583602,0.026871971,-0.419205061,-0.556335231,-0.161418655,-0.558726956,-0.344671549,-0.779037924,-0.926534943,-0.312057857,-0.739688075,-0.573735431,-0.590454447,-0.280823287,-0.497471258,-0.255770964,-0.481875442,-0.693784251,-0.142340118,-0.600029511,-0.499990755,-0.289042177,0.008614163,1.43126144,-0.447088451,-0.501449181,-0.391933258,-0.896640221,-0.293813023,-0.35693144,-0.449037961,-0.729651615,-0.303056183,-0.305132186,-0.63110296,-0.555222623,-0.877729253,-0.983767935,-0.533907601,-0.50592816,-1.011125037,-0.554561813,-0.661731269,-0.730040574,-0.707726341,-0.825095819,-0.201096027,-0.768976295,-0.662924066,-0.859173408,-0.735199083,-0.873385762,-0.87277868,-0.538281821,-0.516765994,-0.896876552,-0.511114332,0.571581684,-0.543374712,0.09128202
PCSI_0292,-0.502927459,0.555647537,-0.88095504,-0.128396752,0.609211183,0.066197757,1.593994904,-0.65566146300000006,0.188595784,1.395766051,1.695105993,0.96292135,1.893286492,1.620662854,2.129859396,-0.319234711,0.991743999,1.902917005,0.39755649,-0.062248931,1.841205536,-0.244484157,0.174117507,0.890345767,1.624694772,-0.494852113,0.221580689,-0.446022005,-1.071738957,1.88441591,-0.289277729,0.936045035,-0.758981262,0.779662649,0.816496083,0.567075202,1.155551372,0.112214517,0.440802074,1.839328156,0.533208486,0.661177215,1.73447495,0.482581056,1.093794669,0.555536074,1.305679144,1.840922516,1.086249667,0.066196076,2.077674597,0.085128769000000007,0.273016486,-0.393372385,0.195913002,-0.181503674,0.197765563,1.373985806,1.228534805,1.166066172,-0.423685681,0.007113713,1.550913075,0.058451508,1.346618678,0.711526441,1.626361165,1.727786017,0.45999751,0.246975729,1.761784709,2.014036135,-0.050834566,0.535796865,1.526034659,2.060136265,1.560819236,2.043169707,-0.034113144,0.879416922,1.74668104,1.764870079,1.24542344,1.391735745,1.81366683,0.24204854,2.365754637,1.972387009,1.570477832,1.666565454,0.561350004,1.671858363,1.675420325,0.415152837,1.365774351,0.669985154,0.197254043,-0.535223657,1.075276744,0.811508608
PCSI_0294,-0.827368734,0.233916716,-0.542411255,-0.254623344,-1.001914956,-0.403611894,-1.031587783,-0.72929886,-0.377500422,-1.048402236,-0.880788308,-0.591456231,-1.362550315,-0.360544281,-0.359354292,-0.39327149,-1.234821742,-0.83615975,-1.090723,-0.608633516,-0.78706535,-1.423828692,-0.375100144,-1.598657611,-0.787697383,-0.782721238,-1.411930002,-1.481363481,-1.079933812,-0.895708022,-0.457504898,-1.008223379,-0.088583055,-1.795322984,-1.193134116,-1.624941848,-0.939874706,-1.016035014,-1.77261078,-1.371044987,-1.52477824,-0.930866362,-1.137960774,-1.582977782,-1.007489693,-0.867263212,-0.978392447,-1.263987476,-0.906710682,-1.329235354,-0.928884801,0.438487969,-0.978163171,-0.614223187,-0.355865439,-0.254649743,-0.987100043,-0.871617285,-1.148266141,-1.453200183,-0.575427334,-0.293958707,-0.889222607,-0.274638609,-0.760329491,-0.93784026,-0.87339103,-1.490574203,-0.257540416,-0.535545197,-1.344426896,-1.277092408,-0.618121654,-0.897643585,-1.467789763,-1.283500278,-1.476530188,-1.572504202,-0.713680398,-0.621708643,-1.314838209,-1.444219435,-1.028345283,-0.816452221,-1.439771745,-0.571827725,-0.868336191,-1.121329202,-0.831012397,-1.119143581,-0.787933816,-0.105933421,-0.126299328,-1.099949202,-0.815358978,-0.856173313,-0.449643205,-1.037382435,-1.437714347,-1.104472253
PCSI_0296,-0.759064685,1.642503042,1.452324542,-0.166812013,1.322181363,-0.125701975,0.584426448,0.872764623,-0.248890844,1.429588708,0.445230464,-0.011192011,0.480805738,-0.274650465,-0.344592583,0.637513945,0.094532286,0.799463972,2.01321235,-0.413193076,0.475167925,-0.347468399,0.286474851,0.713507694,0.381349328,-0.835903245,-0.448405821,-0.616897564,-0.561228377,-0.67859733,-0.420215606,0.809517327,-0.645120518,-0.499555855,-0.070608919,-0.483806511,0.598159488,-0.397164627,-0.600008793,0.141697226,-0.273315538,0.12407367,0.168084071,-0.435843266,0.400691854,-0.025473096,-0.177743835,0.401701638,-0.390358254,-0.213240588,-0.450727761,0.289759021,-0.090597071,-0.608107474,-0.461434788,-0.196505735,-0.368362678,-0.77743541,-0.68892835,-0.805014563,-0.625920344,-0.346417365,-0.759125924,-0.538633716,-0.492214264,-0.640103656,-0.488450101,-0.254163113,-0.187663248,-0.429219455,-0.430676301,-0.909328935,-0.550938091,-0.852674845,-0.6921472,-1.078860084,-0.535584637,-0.457286192,1.426808321,-0.141448629,-0.1979958,0.81464488,-0.422092081,0.008822719,-0.391152932,-0.590641065,0.365347046,0.262506604,-0.479724114,0.779751556,-0.345028279,0.970612168,0.962979486,-0.564328233,0.127741983,-0.015151317,-0.443714085,-0.082024569,-1.142803956,0.758152029
PCSI_0297,-1.04874437,2.056143408,-0.824954554,-0.216272764,-0.466350922,-0.227586926,-0.182331645,-0.485225774,-0.358290048,0.172496708,0.109596647,-0.325462126,-0.553622265,-0.313300006,-0.690617944,-0.355850522,-0.245368165,0.044117505,0.172037323,-0.414304664,0.17025433,2.012118515,-0.166413721,-8.64441e-4,0.207191685,-0.276025992,0.674896456,0.934478852,-0.601188539,-0.789683514,-0.411975145,0.527985373,-0.081064026,-0.88489349,-0.890930959,-0.063897087,-0.76814316,-0.618876793,-0.968136901,-0.949334089,-0.57581853,-0.286308905,-0.534285306,0.00615957,-0.227697246,-0.467493187,-0.161949512,-0.239685759,0.104097779,-0.311701651,-0.698541916,-0.668709337,0.896626809,-0.187856452,-0.454044694,-0.217520514,-0.346211403,-0.526346877,-0.434688431,-0.767838185,-0.239314423,-0.330338135,-0.483766177,-0.368050686,-0.095675903,-0.47129039,-0.692336194,-0.385965955,-0.321287534,-0.404579531,-0.742561151,-0.464040079,-0.242642771,-0.007061514,-0.010232366,1.231115595,-0.716451064,-0.380346825,-0.305880003,-0.496008251,-0.416014205,-0.273690472,-0.26395034,-0.606751057,-0.52439246,-0.670791343,0.156774454,-0.501553045,-0.487402928,-1.131355466,-0.215393555,-0.115202163,-0.118556644,-0.097773821,-0.558643516,0.106045047,-0.384271323,1.582157778,0.776100681,-0.933551191
PCSI_0298,-1.205661526,2.056143408,0.204927313,-0.11281716,1.166914899,0.135874145,0.272795801,0.388310196,-0.099623456,-0.001617063,0.189439969,-0.552240717,0.566065165,-0.233998522,0.953518953,0.052020958,0.743434134,0.133973733,0.585715124,1.468655764,0.26892379,0.703127658,0.039283032,0.648911655,0.135940403,-0.274400173,-0.462044391,1.18109658,-0.29823986,-0.139761131,-0.357646289,0.149872783,-0.743588567,-0.574843634,0.108067297,-0.410483679,-0.113795987,-0.137465736,-0.324726818,-0.512646306,-0.46285716,0.063932931,0.023326867,0.075525773,0.234890462,-0.001713895,0.272588356,-0.038097979,0.573288627,-0.180424233,-0.247399624,0.722427497,0.179140055,-0.135065578,-0.419198256,-0.197271681,0.076281467,0.156211529,-0.201737579,0.003703523,-0.299197632,-0.333227872,-0.36733587,-0.382991713,-0.215501414,0.169439702,0.989401023,0.094186973,-0.174384322,-0.270625466,-0.228254144,-0.123802922,0.155766298,-0.04537962,0.79676765,0.607259011,0.034950823,0.338019677,-0.356395841,-0.237806112,0.419953014,0.685961613,-0.174967005,0.713427751,0.370813215,-0.597920868,0.295191841,-0.121021835,0.241628446,-0.320775861,0.353364733,0.260764606,0.257235475,0.100103603,-0.256421088,0.327242505,-0.438809467,-0.100342021,-0.090028197,1.121982404
PCSI_0301,-1.34090636,0.821544379,0.303623314,-0.127691917,-0.227145986,1.03255037,0.229402356,-0.597117551,-0.157640527,-0.150896276,0.324279284,0.356116454,-0.333615666,-0.183663345,-0.614073518,-0.251906089,0.500504538,0.337279239,0.119771218,-0.216875735,0.400857138,-0.582857744,0.310105927,-1.119495643,0.370614696,1.641370189,0.531775069,-0.473224457,-0.808048149,-0.998685894,-0.157233838,0.070529377,0.390663627,-0.599811509,-0.841508846,0.981331496,-0.808757042,-0.541217159,0.139782568,-0.509923034,0.62118601,-0.467939708,-0.7540654,-0.490050999,0.024261241,-0.393371581,-0.928860795,0.020281039,0.957309547,-0.160903527,-0.651513557,-1.188207618,-0.716854192,0.18966597,0.94646868,-0.162526149,0.962384812,-1.027631273,1.085390865,0.11604002,2.065983308,1.312016072,2.13641568,1.765850936,0.101299291,-0.660467955,-0.520367195,-0.236856011,0.058530041,0.186709399,-0.337291088,-0.262503323,-0.381768017,1.98897504,0.339982758,0.684127642,-0.390151944,0.085946155,-0.097409594,0.398469043,-0.084238694,-0.520454848,-0.375981025,-0.374584018,-0.224592988,2.190261833,0.925622045,-0.281740711,0.253841002,-0.631650943,0.128001501,0.322943889,0.322750296,0.337145241,-0.035613338,-0.272444797,1.6696229,0.065291072,0.03623184,-0.865077683
PCSI_0347,-1.486027691,-0.562053039,-0.933781896,-0.175009995,0.067761586,-0.062086645,0.832509441,-0.716899406,0.048339966,0.975167184,1.088233578,1.417399097,0.22464984,-0.210729128,-0.579120899,-0.389406407,-0.717149017,1.445976375,-0.435698165,-0.283588991,1.27738256,-0.645124873,0.006248838,-1.417690323,1.258398248,-0.323583267,-0.680260546,-0.692728925,-0.429950638,-0.794321373,-0.446100167,-0.831255385,-0.303065154,-0.514565836,-0.488460847,-0.978580152,-0.923695877,-0.882463791,0.174264748,-0.710824368,-0.816011956,-0.70282084,-1.033153905,-0.906228989,-0.314524831,-0.576511682,-0.176232898,1.374179846,1.194858796,-0.872683848,-1.04020957,0.081365415,-0.468021756,-0.543830026,-0.435784492,-0.177414049,-1.020168943,-1.06288101,-1.223165608,-1.113112034,-0.527820542,-0.351076188,-1.065876857,-0.665195876,-0.808681763,-0.967015488,-0.869111278,-1.036395218,-0.530907346,-0.567854185,-1.285360599,-1.237138454,-0.542624307,-0.907485711,-1.322767784,-1.077805742,-1.281634247,-0.974763065,-0.66985142,-0.587404524,-1.022251512,-1.048315375,-1.00230327,-0.834159781,-1.240738754,-0.73361613,1.320723215,-0.269626287,-0.631294016,-1.086023488,1.644674079,-1.280252281,-1.283426936,-0.398694294,-0.075597142,0.566975524,-0.475309706,-0.675002656,-0.791915557,-0.930811859
PCSI_0349,1.696488776,1.555339495,-0.83071124,-0.152766029,0.296507234,0.298128648,1.28231452,-0.733118067,-0.05696246,1.893210708,1.086021773,0.319151107,1.764421454,-0.14543603,1.938378207,-0.383461089,1.020805536,1.520966172,0.074213055,-0.319762376,1.039011705,0.276658378,0.072624757,-0.405187339,0.806647317,-0.650987154,-0.164645321,-0.287762396,-0.896325734,-0.451221868,-0.438530684,0.151701079,-0.526082797,-0.371822212,1.284458232,0.214452606,0.482686605,-0.525312197,-0.216314621,1.171526648,0.398961119,0.305766096,2.038940112,-0.165274488,0.458412822,-0.018938145,0.433923407,0.286345287,-0.64033811,-0.425197259,-0.369213662,-0.547459812,-0.309615747,-0.567818689,0.258233576,-0.195332326,-0.466111768,0.109020386,0.053902025,0.168649712,-0.360996312,-0.04981334,-0.211127096,-0.921270177,-0.215050535,-0.116072844,0.285754251,0.882831711,-0.026682556,-0.08467327,0.471221836,-0.413829849,-0.418132137,-0.46018336,0.268034785,0.088626354,0.822502377,0.296326903,0.203736119,1.344545396,0.652534386,1.481693862,0.304463328,0.375031758,0.147088367,0.029701553,1.078065918,0.665933396,0.237780873,1.70698274,0.551711072,1.40830584,1.412411299,0.177036547,-0.128237242,-0.23879869,0.236247765,-0.841969115,-0.188702491,0.361849902
PCSI_0351,-1.470604536,1.298052274,0.159285541,-0.187192424,-0.169556712,-0.296243409,-0.419131902,-0.774147871,-0.357880056,-0.4012097,-0.20395566,-0.453744981,-0.558753557,-0.2704288,-0.554281421,-0.380516921,-0.67223804,-0.182617354,-0.331556134,-0.187061256,-0.073497635,-0.196384052,-0.188314469,-0.823435724,-0.065853803,0.139105112,-1.017740171,1.538993053,1.389812514,-1.170710361,-0.428246957,-0.877246982,0.576253278,-0.64405814,-0.934556646,-0.670503306,-0.762682497,-0.555866775,-0.824016567,-1.106085726,-1.263612702,-0.903284029,-1.037902904,-0.754473085,-0.761076779,-0.788163428,-0.345243265,-1.601609999,-0.530163733,-0.928085931,-1.110067259,-0.717932505,-0.849618052,-0.108580584,-0.477823211,-0.300156747,-0.84287975,-1.131078383,-0.985630448,-0.696558665,0.308008575,-0.330721006,-0.75440679,-0.613024906,-0.788538497,-1.122287821,-0.984987608,-1.121063761,-0.570147428,-0.588445774,-1.341272896,-1.1358668,-0.420200682,-0.462557702,-1.369487027,-1.322910558,-0.913438977,-0.668414145,-0.631298063,-0.647747404,-1.099983726,-1.179102277,-0.993993336,-1.256817939,-1.218726511,-0.77642493,-0.15121277,-1.213663098,-0.990454845,-0.46956292,0.308418368,-1.914235927,-1.910208118,-0.696353157,-0.456012533,0.466084706,-0.523201007,-0.293454235,-0.732087834,-0.117864961
PCSI_0352,-1.182811447,-0.180199874,1.144003521,-0.19556094,-0.568725954,-0.28758006,-0.541484386,-0.318951222,-0.54358441,-0.396380024,-0.315791752,-0.189722011,-0.459735602,-0.326007751,0.182216357,-0.38239911,-0.181646121,-0.357353973,0.548276438,-0.389805438,-0.353789963,-0.169699067,-0.237993774,1.522710759,-0.200206833,1.021738376,0.49720066,0.432306677,1.310109168,0.034776669,-0.329211159,-0.509892801,1.22587359,0.607730299,-0.405102352,-0.387197268,-0.678247466,1.236221884,1.31686466,-0.38261301,-0.238235757,-0.312335063,-0.172437133,0.64860638,-0.2076832,-0.108544807,0.177680949,0.055998539,-0.42313073,-0.021235734,-0.220949034,-0.537463089,-0.205837392,0.924759322,-0.288007544,-0.25541091,0.050515832,0.284965274,0.295255536,0.340519173,0.522145995,-0.204860633,0.01255181,-0.219310616,0.389196282,-0.364372795,-0.610463403,-0.423239406,0.112170398,-0.126468508,-0.160725096,0.057284772,-0.178999709,0.162821013,-0.14512463,-0.383251712,-0.127579554,-0.082825442,0.6083215,-0.283121394,0.118947745,-0.326901467,-0.077449797,-0.105643765,-0.193699701,-0.362225588,-0.282274051,-0.157077948,-0.311781417,-0.3680137,-0.334433122,-1.127162239,-1.124270258,0.605371417,-0.326104357,-0.308078241,-0.161647938,1.777472674,1.436367593,-0.669699634
PCSI_0353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCSI_0354,0.034161222,0.681449002,0.236621268,-0.207852981,0.35372021,-0.270333388,-0.474902698,-0.313672163,-0.608457825,-0.563722866,-0.12149303,-0.296248633,1.893286492,-0.214591816,-0.562161948,-0.034187814,1.296317569,-0.289490265,-0.571979357,-0.119170092,-0.459030367,0.054754465,-0.231113796,1.606254806,-0.479465767,0.024494967,0.998551504,-0.33454726,-0.178815385,0.717314804,0.331886534,1.59998863,0.275779355,0.846904365,0.060275252,1.706638817,0.281728033,-0.509604681,0.284711185,2.117518374,1.205316633,0.419960358,-0.581859824,1.434086218,0.701076254,0.337358609,-0.508428093,1.650348585,0.012679699,0.378665501,1.723471408,-0.494080675,0.297923156,-0.127427574,1.3265364609999999,-0.167178322,0.625011955,0.355730672,1.888954247,0.741098413,2.065983308,1.312016072,2.13641568,1.453976108,1.346618678,0.48247911,0.084039266,0.880285105,0.518927029,1.519104686,0.931491689,0.701631816,-0.313046321,2.018764532,1.526034659,1.205601663,1.332671545,1.328995432,0.046493783,1.344545396,1.74668104,1.764870079,1.128617388,1.136481417,0.916762553,2.003618611,-0.144403027,0.485582198,1.570477832,-0.174063872,-0.639510626,1.463033736,1.453167079,1.23155823,1.365774351,0.651440558,1.727610503,1.16766447,1.587897791,2.075074784
PCSI_0359,-0.153012014,-0.283103643,0.185283292,-0.174431657,2.124203527,1.037610403,-0.096547236,1.65881351,1.459362754,0.286029954,-0.265533978,0.233270362,1.533083408,-0.242765943,2.129859396,0.374983476,1.328433185,-0.037705176,-0.030747437,1.626136008,-0.310636582,0.498756299,0.023202166,1.474472873,-0.636031645,-0.08491721,0.690638805,0.207458404,-0.394162403,-0.034443509,-0.307515427,0.646708134,0.027382871,0.538614795,0.453800951,1.387498335,0.398310843,0.061031381,0.949636451,2.117518374,1.06591467,0.541003861,2.038940112,0.655803168,1.355022517,0.646495158,1.508847159,1.840922516,0.145754974,0.176042055,0.295983744,0.204415068,0.260825974,0.039846344,-0.118205635,-0.199444052,0.71659215,0.094159993,0.885646813,0.278258407,-0.433205775,-0.127552539,0.621343096,1.035953716,0.224819017,0.71699375,-0.229182749,1.371623931,0.147016623,0.575686265,0.872771242,0.952118393,0.042125498,0.018809338,0.466748624,-0.304130186,1.334494636,0.754467865,0.033416852,0.093421347,0.776012485,1.623929481,0.642560277,0.572218955,1.315942385,-0.160113978,-0.414724343,0.561101641,-0.063720523,1.70698274,1.644674079,0.634979368,0.630362143,0.795442213,0.171107784,0.200977188,-0.209791911,0.046619993,0.50354016,2.075074784
PCSI_0360,-1.216412933,1.42057421,0.200297411,-0.190630741,0.420962849,-0.210984934,0.023030274,-0.199210018,0.022281001,0.092982281,0.255838538,-0.223735051,0.15575754,-0.303736585,-0.463696409,-0.260873767,-0.639754637,0.169897199,-0.231729535,-0.214166086,0.288549953,-0.576903869,0.010957978,0.068684654,0.251023709,-0.359659462,0.21402879,0.210605473,0.36866569,0.276349407,-0.227843638,-0.928752549,-0.77459645,0.303164183,0.749505232,-0.440281126,-0.575221179,-0.212432553,-0.346364747,0.088944113,-0.298892358,-0.49909188,0.189415949,-0.058305896,-0.332475497,-0.081741406,0.015191595,-0.438385494,-0.740066678,0.286286381,0.517691848,-0.266658685,-0.081582777,-0.433286963,-0.374494667,-0.26451813,-0.722810157,0.417829917,0.125497366,-0.301854762,1.24078751,-0.212324005,0.112261014,-0.249268348,-0.137616675,0.210464438,0.498332539,-0.460569358,0.21415279,-0.141069119,-0.154257611,0.08823966,-0.185910991,0.712231489,0.196928823,-0.087532839,-0.262834651,-0.333963453,-0.417345014,-0.361384321,-0.310987507,-0.54742662,0.333695216,-0.002406865,0.103599063,-0.366617936,0.148880919,-0.001188079,0.394995864,0.134814117,-0.568577566,-0.689107691,-0.69304049,-0.111914102,0.084306858,-0.697553605,-0.120742331,-0.64235757,0.210448412,0.344657177
PCSI_0383,-0.082698879,0.116213635,1.289135387,-0.02034678,-0.120634025,-0.348665977,-0.578788494,0.668978275,0.091911192,-0.732042997,-0.559786148,-0.730032273,-0.280820397,0.599769423,2.129859396,-0.040094164,-0.195960026,-0.535953596,0.634833069,-0.309363527,-0.588664464,-0.698137779,-0.314094265,-0.415639427,-0.688387654,-0.272950718,1.183147994,-0.988836728,-0.702379521,0.877271052,0.076776279,0.460707342,0.392997742,-0.412299363,-0.527577679,0.931592086,-0.263970162,-0.36348627,-0.085946796,0.11937791,-0.193378692,-0.155185967,-0.475200086,-0.172793164,-0.044301108,-0.134737938,0.231367752,1.154181158,-0.72241708,-0.057135729,1.878757488,-0.634267666,-0.212101903,-0.092365783,1.295620219,-0.188582301,0.346830987,0.673060885,1.408225558,0.41595784,1.544495603,1.312016072,1.67142812,1.759467302,1.333628317,0.238631293,-0.008050391,0.0405299,0.314948225,1.519104686,0.568667403,0.909927704,0.696108185,2.018764532,1.376179828,1.217680627,0.387604246,0.254052929,0.022155555,0.610499635,-0.35854996,0.398463944,0.225310903,-0.085621866,0.469631757,0.657303908,-0.500409474,-0.033918096,0.624520935,-0.475989322,0.565042853,1.013165547,0.99935813,1.916489699,-0.465385881,-0.503455951,1.335389857,0.45798873,0.213314665,0.58718514
PCSI_0384,0.635839288,-0.376450342,2.089243325,-0.183621539,0.640035315,-0.234123772,-0.548335061,0.432703729,0.103671083,-0.518663797,-0.486966237,-0.159074908,0.503306586,-0.32420586,-0.701570564,-0.104691784,1.328433185,-0.324238243,0.851863143,-0.411159603,-0.525942434,-0.792541814,0.261723015,0.334443483,0.125485824,-0.742822704,-0.765857918,-1.114933083,-1.125114005,-0.331489608,-0.3429622,1.205365625,-0.955020551,-0.321527128,-0.39099745,0.049355032,0.491508948,-0.197975487,-0.349679486,0.346861336,0.347885085,1.045754678,-0.722791882,0.006089828,0.477289475,0.318971233,-0.57632328,0.284467308,0.11472027,-0.369652786,0.454832987,0.087835701,-0.210808156,-0.303882943,0.349989473,-0.169398607,0.572912721,-0.286462876,0.536241748,0.039118375,-0.360007322,-0.111731427,0.021664164,0.043531017,0.060788554,-0.005582977,-0.077015285,0.695529287,0.002697257,0.427115562,1.240817053,0.178438542,-0.210144312,-0.416857456,0.381535168,-0.55798378,0.494190237,0.586167832,1.074436498,0.341882644,0.678489561,0.968178545,-0.11973548,1.153378293,0.921132127,0.93246487,-0.415227253,0.038555073,-0.22812824,1.015165986,-0.639357586,1.28927942,1.293325656,-0.563351144,-0.407956584,1.156907312,0.728728857,-0.702240735,-0.70300292,2.075074784
PCSI_0385,0.134674128,-0.712572081,0.103860677,-0.204006584,-0.160050674,-0.273147505,-0.077081487,0.612260424,-0.293784941,-0.062988048,-0.052830468,1.007732054,-0.018581867,-0.241953713,-0.692595645,-0.036826261,-0.416953478,-0.217097965,-0.563992919,0.425349966,-0.025792479,-0.475467935,-0.173697416,0.103879485,-0.122028085,-0.326722151,-1.537442875,1.106168435,0.076222229,-0.071270847,-0.307412897,-0.194569576,0.887318809,-0.068172835,-0.347189109,-0.439617047,-0.31384215,-0.243921147,-0.276625847,-0.9029882,-0.464209644,-0.2625964,-0.48345436,-0.142478949,-0.778389254,-0.110958949,0.316680355,-0.42877803,0.781298098,0.434776448,-0.369059888,0.913867423,-0.274839494,-0.052579285,-0.420783137,-0.220086702,0.034445912,0.231269347,-0.43272696,-0.398985173,-0.610694781,-0.366722871,-0.611352934,-1.040784643,0.399389912,-0.13289651,-0.048596559,0.245667155,0.317336517,-0.468824378,-0.188739091,-0.106053467,0.490975274,-0.701394397,-0.199851503,-0.465074991,-0.173592267,-0.077444374,0.386719249,-0.432959738,0.185002231,-0.220071408,-0.189048631,-0.051921359,0.171331805,-0.518745014,-0.153427492,-0.06772759,-0.123553694,-0.089786858,-0.356370423,0.12729244,0.130968913,0.204106165,-0.231655359,-0.511003909,-0.396829761,0.081547957,-0.702800086,0.194953626
