"TiffName","Sample","SampleName"
"PDAC7_s0_a128_ac_full.tiff","PDAC7_Sector1Row9Column9_Punch2_Case187_ID_1_72137","PDAC7_128"
"PDAC7_s0_a129_ac_full.tiff","PDAC7_Sector1Row3Column1_Punch1_Case184_ID_1_68539","PDAC7_129"
"PDAC7_s0_a130_ac_full.tiff","PDAC7_Sector2Row9Column1_Punch3_Case172_ID_1_4467","PDAC7_130"
"PDAC7_s0_a131_ac_full.tiff","PDAC7_Sector1Row2Column5_Punch1_Case178_ID_1_49506","PDAC7_131"
"PDAC7_s0_a132_ac_full.tiff","PDAC7_Sector2Row6Column3_Punch2_Case221_ID_GSDM_2133","PDAC7_132"
"PDAC7_s0_a133_ac_full.tiff","PDAC7_Sector1Row8Column9_Punch2_Case177_ID_1_48081","PDAC7_133"
"PDAC7_s0_a134_ac_full.tiff","PDAC7_Sector1Row2Column6_Punch1_Case179_ID_1_49607","PDAC7_134"
"PDAC7_s0_a136_ac_full.tiff","PDAC7_Sector2Row2Column5_Punch2_Case199_ID_1_91610","PDAC7_136"
"PDAC7_s0_a137_ac_full.tiff","PDAC7_Sector1Row7Column9_Punch2_Case167_ID_1_105541","PDAC7_137"
"PDAC8_s0_a4_ac_full.tiff","PDAC8_Sector2Row7Column10_Punch4_Case224_ID_GSDM_2424","PDAC8_4"
"PDAC8_s0_a5_ac_full.tiff","PDAC8_Sector2Row1Column8_Punch3_Case227_ID_GSDM_2651","PDAC8_5"
"PDAC8_s0_a8_ac_full.tiff","PDAC8_Sector1Row6Column1_Punch3_Case202_ID_1_95427","PDAC8_8"
"PDAC8_s0_a9_ac_full.tiff","PDAC8_Sector1Row2Column1_Punch3_Case178_ID_1_49506","PDAC8_9"
"PDAC8_s0_a13_ac_full.tiff","PDAC8_Sector2Row2Column1_Punch3_Case230_ID_GSDM_973","PDAC8_13"
"PDAC8_s0_a14_ac_full.tiff","PDAC8_Sector1Row6Column2_Punch3_Case203_ID_1_95905","PDAC8_14"
"PDAC8_s0_a15_ac_full.tiff","PDAC8_Sector2Row4Column8_Punch4_Case192_ID_1_77965","PDAC8_15"
"PDAC8_s0_a16_ac_full.tiff","PDAC8_Sector2Row8Column2_Punch4_Case226_ID_GSDM_2547","PDAC8_16"
"PDAC8_s0_a17_ac_full.tiff","PDAC8_Sector1Row3Column4_Punch3_Case186_ID_1_68868","PDAC8_17"
"PDAC8_s0_a20_ac_full.tiff","PDAC8_Sector2Row2Column4_Punch4_Case168_ID_1_3385","PDAC8_20"
"PDAC8_s0_a21_ac_full.tiff","PDAC8_Sector2Row5Column4_Punch4_Case198_ID_1_89590","PDAC8_21"
"PDAC8_s0_a26_ac_full.tiff","PDAC8_Sector1Row8Column3_Punch3_Case216_ID_GSDM_1472","PDAC8_26"
"PDAC8_s0_a27_ac_full.tiff","PDAC8_Sector2Row1Column3_Punch3_Case222_ID_GSDM_2196","PDAC8_27"
"PDAC8_s0_a28_ac_full.tiff","PDAC8_Sector1Row1Column6_Punch3_Case177_ID_1_48081","PDAC8_28"
"PDAC8_s0_a29_ac_full.tiff","PDAC8_Sector1Row4Column6_Punch3_Case195_ID_1_86289","PDAC8_29"
"PDAC8_s0_a30_ac_full.tiff","PDAC8_Sector2Row7Column6_Punch4_Case220_ID_GSDM_2045","PDAC8_30"
"PDAC8_s0_a32_ac_full.tiff","PDAC8_Sector2Row4Column6_Punch4_Case190_ID_1_77402","PDAC8_32"
"PDAC8_s0_a33_ac_full.tiff","PDAC8_Sector1Row2Column5_Punch3_Case182_ID_1_67113","PDAC8_33"
"PDAC8_s0_a34_ac_full.tiff","PDAC8_Sector2Row1Column6_Punch3_Case225_ID_GSDM_2525","PDAC8_34"
"PDAC8_s0_a35_ac_full.tiff","PDAC8_Sector2Row1Column9_Punch3_Case228_ID_GSDM_2748","PDAC8_35"
"PDAC8_s0_a36_ac_full.tiff","PDAC8_Sector1Row6Column3_Punch3_Case204_ID_1_96030","PDAC8_36"
"PDAC8_s0_a37_ac_full.tiff","PDAC8_Sector1Row5Column3_Punch3_Case198_ID_1_89590","PDAC8_37"
"PDAC8_s0_a38_ac_full.tiff","PDAC8_Sector2Row1Column1_Punch3_Case220_ID_GSDM_2045","PDAC8_38"
"PDAC8_s0_a39_ac_full.tiff","PDAC8_Sector1Row4Column2_Punch3_Case191_ID_1_77495","PDAC8_39"
"PDAC8_s0_a41_ac_full.tiff","PDAC8_Sector1Row8Column4_Punch3_Case217_ID_GSDM_1529","PDAC8_41"
"PDAC8_s0_a42_ac_full.tiff","PDAC8_Sector1Row6Column5_Punch3_Case206_ID_G_17542","PDAC8_42"
"PDAC8_s0_a44_ac_full.tiff","PDAC8_Sector2Row7Column9_Punch4_Case223_ID_GSDM_2254","PDAC8_44"
"PDAC8_s0_a45_ac_full.tiff","PDAC8_Sector1Row5Column4_Punch3_Case199_ID_1_91610","PDAC8_45"
"PDAC8_s0_a46_ac_full.tiff","PDAC8_Sector2Row3Column3_Punch4_Case177_ID_1_48081","PDAC8_46"
"PDAC8_s0_a47_ac_full.tiff","PDAC8_Sector2Row3Column8_Punch4_Case182_ID_1_67113","PDAC8_47"
"PDAC8_s0_a51_ac_full.tiff","PDAC8_Sector1Row8Column5_Punch3_Case218_ID_GSDM_1900","PDAC8_51"
"PDAC8_s0_a52_ac_full.tiff","PDAC8_Sector2Row3Column10_Punch4_Case184_ID_1_68539","PDAC8_52"
"PDAC8_s0_a53_ac_full.tiff","PDAC8_Sector1Row7Column5_Punch3_Case212_ID_GSDM_1069","PDAC8_53"
"PDAC8_s0_a55_ac_full.tiff","PDAC8_Sector2Row3Column4_Punch4_Case178_ID_1_49506","PDAC8_55"
"PDAC8_s0_a56_ac_full.tiff","PDAC8_Sector1Row5Column5_Punch3_Case200_ID_1_92732","PDAC8_56"
"PDAC8_s0_a57_ac_full.tiff","PDAC8_Sector2Row6Column1_Punch4_Case205_ID_1_99178","PDAC8_57"
"PDAC8_s0_a58_ac_full.tiff","PDAC8_Sector1Row4Column3_Punch3_Case192_ID_1_77965","PDAC8_58"
"PDAC8_s0_a59_ac_full.tiff","PDAC8_Sector2Row7Column2_Punch4_Case216_ID_GSDM_1472","PDAC8_59"
"PDAC8_s0_a60_ac_full.tiff","PDAC8_Sector2Row3Column5_Punch4_Case179_ID_1_49607","PDAC8_60"
"PDAC8_s0_a61_ac_full.tiff","PDAC8_Sector2Row6Column4_Punch4_Case208_ID_G_26819","PDAC8_61"
"PDAC8_s0_a62_ac_full.tiff","PDAC8_Sector2Row4Column9_Punch4_Case193_ID_1_78132","PDAC8_62"
"PDAC8_s0_a63_ac_full.tiff","PDAC8_Sector1Row2Column2_Punch3_Case179_ID_1_49607","PDAC8_63"
"PDAC8_s0_a64_ac_full.tiff","PDAC8_Sector1Row7Column1_Punch3_Case208_ID_G_26819","PDAC8_64"
"PDAC8_s0_a67_ac_full.tiff","PDAC8_Sector2Row5Column2_Punch4_Case196_ID_1_87631","PDAC8_67"
"PDAC8_s0_a68_ac_full.tiff","PDAC8_Sector2Row7Column5_Punch4_Case219_ID_GSDM_1920","PDAC8_68"
"PDAC8_s0_a69_ac_full.tiff","PDAC8_Sector1Row4Column4_Punch3_Case193_ID_1_78132","PDAC8_69"
"PDAC8_s0_a70_ac_full.tiff","PDAC8_Sector2Row7Column1_Punch4_Case215_ID_GSDM_1346","PDAC8_70"
"PDAC8_s0_a71_ac_full.tiff","PDAC8_Sector2Row5Column9_Punch4_Case203_ID_1_95905","PDAC8_71"
"PDAC8_s0_a72_ac_full.tiff","PDAC8_Sector2Row8Column6_Punch4_Case230_ID_GSDM_973","PDAC8_72"
"PDAC8_s0_a73_ac_full.tiff","PDAC8_Sector2Row6Column2_Punch4_Case206_ID_G_17542","PDAC8_73"
"PDAC8_s0_a74_ac_full.tiff","PDAC8_Sector2Row4Column2_Punch4_Case186_ID_1_68868","PDAC8_74"
"PDAC8_s0_a76_ac_full.tiff","PDAC8_Sector1Row4Column1_Punch3_Case190_ID_1_77402","PDAC8_76"
"PDAC8_s0_a77_ac_full.tiff","PDAC8_Sector2Row6Column9_Punch4_Case213_ID_GSDM_1096","PDAC8_77"
"PDAC8_s0_a78_ac_full.tiff","PDAC8_Sector1Row4Column5_Punch3_Case194_ID_1_85948","PDAC8_78"
"PDAC8_s0_a79_ac_full.tiff","PDAC8_Sector2Row6Column5_Punch4_Case209_ID_G_30919","PDAC8_79"
"PDAC8_s0_a80_ac_full.tiff","PDAC8_Sector2Row4Column3_Punch4_Case187_ID_1_72137","PDAC8_80"
"PDAC8_s0_a81_ac_full.tiff","PDAC8_Sector2Row1Column5_Punch3_Case224_ID_GSDM_2424","PDAC8_81"
"PDAC8_s0_a83_ac_full.tiff","PDAC8_Sector1Row8Column6_Punch3_Case219_ID_GSDM_1920","PDAC8_83"
"PDAC8_s0_a84_ac_full.tiff","PDAC8_Sector1Row7Column6_Punch3_Case213_ID_GSDM_1096","PDAC8_84"
"PDAC8_s0_a85_ac_full.tiff","PDAC8_Sector1Row8Column2_Punch3_Case215_ID_GSDM_1346","PDAC8_85"
"PDAC8_s0_a89_ac_full.tiff","PDAC8_Sector1Row5Column1_Punch3_Case196_ID_1_87631","PDAC8_89"
"PDAC8_s0_a91_ac_full.tiff","PDAC8_Sector2Row5Column6_Punch4_Case200_ID_1_92732","PDAC8_91"
"PDAC8_s0_a92_ac_full.tiff","PDAC8_Sector1Row3Column1_Punch3_Case184_ID_1_68539","PDAC8_92"
"PDAC8_s0_a94_ac_full.tiff","PDAC8_Sector2Row7Column8_Punch4_Case222_ID_GSDM_2196","PDAC8_94"
"PDAC8_s0_a95_ac_full.tiff","PDAC8_Sector2Row4Column10_Punch4_Case194_ID_1_85948","PDAC8_95"
"PDAC8_s0_a96_ac_full.tiff","PDAC8_Sector2Row2Column8_Punch4_Case172_ID_1_4467","PDAC8_96"
"PDAC8_s0_a97_ac_full.tiff","PDAC8_Sector2Row4Column7_Punch4_Case191_ID_1_77495","PDAC8_97"
"PDAC8_s0_a99_ac_full.tiff","PDAC8_Sector1Row2Column3_Punch3_Case180_ID_1_55608","PDAC8_99"
"PDAC8_s0_a100_ac_full.tiff","PDAC8_Sector2Row7Column7_Punch4_Case221_ID_GSDM_2133","PDAC8_100"
"PDAC8_s0_a101_ac_full.tiff","PDAC8_Sector1Row3Column5_Punch3_Case187_ID_1_72137","PDAC8_101"
"PDAC8_s0_a102_ac_full.tiff","PDAC8_Sector1Row2Column6_Punch3_Case183_ID_1_68291","PDAC8_102"
"PDAC8_s0_a103_ac_full.tiff","PDAC8_Sector2Row4Column5_Punch4_Case189_ID_1_77191","PDAC8_103"
"PDAC8_s0_a104_ac_full.tiff","PDAC8_Sector1Row7Column2_Punch3_Case209_ID_G_30919","PDAC8_104"
"PDAC8_s0_a107_ac_full.tiff","PDAC8_Sector2Row5Column8_Punch4_Case202_ID_1_95427","PDAC8_107"
"PDAC8_s0_a110_ac_full.tiff","PDAC8_Sector2Row1Column4_Punch3_Case223_ID_GSDM_2254","PDAC8_110"
"PDAC8_s0_a111_ac_full.tiff","PDAC8_Sector1Row3Column6_Punch3_Case189_ID_1_77191","PDAC8_111"
"PDAC8_s0_a114_ac_full.tiff","PDAC8_Sector1Row3Column2_Punch3_Case185_ID_1_68643","PDAC8_114"
"PDAC8_s0_a115_ac_full.tiff","PDAC8_Sector2Row8Column5_Punch4_Case229_ID_GSDM_823","PDAC8_115"
"PDAC8_s0_a117_ac_full.tiff","PDAC8_Sector1Row1Column5_Punch3_Case176_ID_1_47625","PDAC8_117"
"PDAC8_s0_a118_ac_full.tiff","PDAC8_Sector2Row5Column1_Punch4_Case195_ID_1_86289","PDAC8_118"
"PDAC8_s0_a119_ac_full.tiff","PDAC8_Sector1Row6Column4_Punch3_Case205_ID_1_99178","PDAC8_119"
"PDAC5_s0_a1_ac_full.tiff","PDAC5_Sector3Row2Column7_Punch4_Case16_ID_1_42221","PDAC5_1"
"PDAC5_s0_a2_ac_full.tiff","PDAC5_Sector3Row3Column3_Punch4_Case20_ID_1_4567","PDAC5_2"
"PDAC5_s0_a3_ac_full.tiff","PDAC5_Sector3Row4Column8_Punch4_Case33_ID_1_67113","PDAC5_3"
"PDAC5_s0_a4_ac_full.tiff","PDAC5_Sector2Row2Column7_Punch3_Case151_ID_GSDM_2703","PDAC5_4"
"PDAC5_s0_a5_ac_full.tiff","PDAC5_Sector2Row4Column5_Punch3_Case165_ID_GSDM_992","PDAC5_5"
"PDAC5_s0_a6_ac_full.tiff","PDAC5_Sector2Row4Column4_Punch3_Case164_ID_GSDM_969","PDAC5_6"
"PDAC5_s0_a7_ac_full.tiff","PDAC5_Sector3Row2Column4_Punch4_Case13_ID_1_40185","PDAC5_7"
"PDAC5_s0_a9_ac_full.tiff","PDAC5_Sector2Row2Column8_Punch3_Case152_ID_GSDM_283","PDAC5_9"
"PDAC5_s0_a10_ac_full.tiff","PDAC5_Sector3Row4Column1_Punch4_Case26_ID_1_5102","PDAC5_10"
"PDAC5_s0_a11_ac_full.tiff","PDAC5_Sector4Row1Column5_Punch4_Case38_ID_1_69785","PDAC5_11"
"PDAC5_s0_a12_ac_full.tiff","PDAC5_Sector1Row2Column1_Punch3_Case113_ID_GSDM_1265","PDAC5_12"
"PDAC5_s0_a13_ac_full.tiff","PDAC5_Sector4Row1Column6_Punch4_Case39_ID_1_69943","PDAC5_13"
"PDAC5_s0_a14_ac_full.tiff","PDAC5_Sector1Row4Column4_Punch3_Case132_ID_GSDM_2053","PDAC5_14"
"PDAC5_s0_a15_ac_full.tiff","PDAC5_Sector4Row1Column2_Punch4_Case35_ID_1_67731","PDAC5_15"
"PDAC5_s0_a16_ac_full.tiff","PDAC5_Sector2Row1Column8_Punch3_Case144_ID_GSDM_2518","PDAC5_16"
"PDAC5_s0_a17_ac_full.tiff","PDAC5_Sector2Row4Column1_Punch3_Case161_ID_GSDM_930","PDAC5_17"
"PDAC5_s0_a18_ac_full.tiff","PDAC5_Sector4Row2Column4_Punch4_Case45_ID_1_71273","PDAC5_18"
"PDAC5_s0_a19_ac_full.tiff","PDAC5_Sector3Row4Column3_Punch4_Case28_ID_1_52582","PDAC5_19"
"PDAC5_s0_a20_ac_full.tiff","PDAC5_Sector3Row2Column6_Punch4_Case15_ID_1_41902","PDAC5_20"
"PDAC5_s0_a21_ac_full.tiff","PDAC5_Sector4Row3Column6_Punch4_Case54_ID_1_87248","PDAC5_21"
"PDAC5_s0_a22_ac_full.tiff","PDAC5_Sector3Row1Column8_Punch4_Case9_ID_1_3430","PDAC5_22"
"PDAC5_s0_a23_ac_full.tiff","PDAC5_Sector1Row4Column3_Punch3_Case131_ID_GSDM_1965","PDAC5_23"
"PDAC5_s0_a24_ac_full.tiff","PDAC5_Sector2Row4Column8_Punch4_Case1_ID_1_100070","PDAC5_24"
"PDAC5_s0_a25_ac_full.tiff","PDAC5_Sector3Row3Column2_Punch4_Case19_ID_1_45196","PDAC5_25"
"PDAC5_s0_a26_ac_full.tiff","PDAC5_Sector1Row4Column8_Punch3_Case136_ID_GSDM_2185","PDAC5_26"
"PDAC5_s0_a27_ac_full.tiff","PDAC5_Sector1Row4Column2_Punch3_Case130_ID_GSDM_1952","PDAC5_27"
"PDAC5_s0_a29_ac_full.tiff","PDAC5_Sector4Row3Column4_Punch4_Case52_ID_1_85532","PDAC5_29"
"PDAC5_s0_a30_ac_full.tiff","PDAC5_Sector3Row2Column5_Punch4_Case14_ID_1_4045","PDAC5_30"
"PDAC5_s0_a31_ac_full.tiff","PDAC5_Sector2Row3Column7_Punch3_Case159_ID_GSDM_862","PDAC5_31"
"PDAC5_s0_a32_ac_full.tiff","PDAC5_Sector2Row1Column7_Punch3_Case143_ID_GSDM_2506","PDAC5_32"
"PDAC5_s0_a33_ac_full.tiff","PDAC5_Sector3Row1Column6_Punch4_Case7_ID_1_109753","PDAC5_33"
"PDAC5_s0_a34_ac_full.tiff","PDAC5_Sector3Row1Column3_Punch4_Case4_ID_1_104134","PDAC5_34"
"PDAC5_s0_a35_ac_full.tiff","PDAC5_Sector1Row3Column3_Punch3_Case123_ID_GSDM_1747","PDAC5_35"
"PDAC5_s0_a36_ac_full.tiff","PDAC5_Sector1Row4Column6_Punch3_Case134_ID_GSDM_2119","PDAC5_36"
"PDAC5_s0_a37_ac_full.tiff","PDAC5_Sector3Row2Column1_Punch4_Case10_ID_1_35154","PDAC5_37"
"PDAC5_s0_a38_ac_full.tiff","PDAC5_Sector1Row3Column8_Punch3_Case128_ID_GSDM_1894","PDAC5_38"
"PDAC5_s0_a40_ac_full.tiff","PDAC5_Sector1Row4Column1_Punch3_Case129_ID_GSDM_1949","PDAC5_40"
"PDAC5_s0_a42_ac_full.tiff","PDAC5_Sector3Row3Column1_Punch4_Case18_ID_1_44422","PDAC5_42"
"PDAC5_s0_a43_ac_full.tiff","PDAC5_Sector1Row3Column1_Punch3_Case121_ID_GSDM_1604","PDAC5_43"
"PDAC5_s0_a44_ac_full.tiff","PDAC5_Sector2Row1Column1_Punch3_Case137_ID_GSDM_2221","PDAC5_44"
"PDAC5_s0_a45_ac_full.tiff","PDAC5_Sector3Row1Column1_Punch4_Case2_ID_1_100217","PDAC5_45"
"PDAC5_s0_a46_ac_full.tiff","PDAC5_Sector2Row2Column4_Punch3_Case148_ID_GSDM_2586","PDAC5_46"
"PDAC5_s0_a47_ac_full.tiff","PDAC5_Sector4Row3Column5_Punch4_Case53_ID_1_85810","PDAC5_47"
"PDAC5_s0_a48_ac_full.tiff","PDAC5_Sector1Row3Column4_Punch3_Case124_ID_GSDM_1774","PDAC5_48"
"PDAC5_s0_a49_ac_full.tiff","PDAC5_Sector1Row2Column8_Punch3_Case120_ID_GSDM_1587","PDAC5_49"
"PDAC5_s0_a50_ac_full.tiff","PDAC5_Sector4Row3Column3_Punch4_Case51_ID_1_85268","PDAC5_50"
"PDAC5_s0_a51_ac_full.tiff","PDAC5_Sector3Row3Column6_Punch4_Case23_ID_1_4752","PDAC5_51"
"PDAC5_s0_a52_ac_full.tiff","PDAC5_Sector2Row4Column3_Punch3_Case163_ID_GSDM_962","PDAC5_52"
"PDAC5_s0_a53_ac_full.tiff","PDAC5_Sector2Row1Column3_Punch3_Case139_ID_GSDM_2333","PDAC5_53"
"PDAC5_s0_a54_ac_full.tiff","PDAC5_Sector2Row3Column2_Punch3_Case154_ID_GSDM_555","PDAC5_54"
"PDAC5_s0_a55_ac_full.tiff","PDAC5_Sector1Row2Column3_Punch3_Case115_ID_GSDM_1395","PDAC5_55"
"PDAC5_s0_a56_ac_full.tiff","PDAC5_Sector4Row2Column2_Punch4_Case43_ID_1_70640","PDAC5_56"
"PDAC5_s0_a57_ac_full.tiff","PDAC5_Sector1Row2Column6_Punch3_Case118_ID_GSDM_1486","PDAC5_57"
"PDAC5_s0_a58_ac_full.tiff","PDAC5_Sector3Row3Column7_Punch4_Case24_ID_1_48081","PDAC5_58"
"PDAC5_s0_a59_ac_full.tiff","PDAC5_Sector1Row2Column7_Punch3_Case119_ID_GSDM_1489","PDAC5_59"
"PDAC5_s0_a60_ac_full.tiff","PDAC5_Sector2Row1Column5_Punch3_Case141_ID_GSDM_2487","PDAC5_60"
"PDAC5_s0_a61_ac_full.tiff","PDAC5_Sector4Row1Column3_Punch4_Case36_ID_1_69515","PDAC5_61"
"PDAC5_s0_a62_ac_full.tiff","PDAC5_Sector2Row3Column6_Punch3_Case158_ID_GSDM_850","PDAC5_62"
"PDAC5_s0_a63_ac_full.tiff","PDAC5_Sector3Row2Column8_Punch4_Case17_ID_1_43125","PDAC5_63"
"PDAC5_s0_a64_ac_full.tiff","PDAC5_Sector4Row2Column5_Punch4_Case46_ID_1_71998","PDAC5_64"
"PDAC5_s0_a65_ac_full.tiff","PDAC5_Sector4Row3Column7_Punch4_Case55_ID_1_89880","PDAC5_65"
"PDAC5_s0_a66_ac_full.tiff","PDAC5_Sector4Row2Column3_Punch4_Case44_ID_1_70971","PDAC5_66"
"PDAC5_s0_a67_ac_full.tiff","PDAC5_Sector4Row1Column1_Punch4_Case34_ID_1_67299","PDAC5_67"
"PDAC5_s0_a68_ac_full.tiff","PDAC5_Sector1Row3Column2_Punch3_Case122_ID_GSDM_1619","PDAC5_68"
"PDAC5_s0_a69_ac_full.tiff","PDAC5_Sector2Row1Column4_Punch3_Case140_ID_GSDM_2417","PDAC5_69"
"PDAC5_s0_a70_ac_full.tiff","PDAC5_Sector2Row3Column4_Punch3_Case156_ID_GSDM_583","PDAC5_70"
"PDAC5_s0_a71_ac_full.tiff","PDAC5_Sector1Row4Column7_Punch3_Case135_ID_GSDM_2152","PDAC5_71"
"PDAC5_s0_a72_ac_full.tiff","PDAC5_Sector3Row1Column5_Punch4_Case6_ID_1_106476","PDAC5_72"
"PDAC5_s0_a73_ac_full.tiff","PDAC5_Sector2Row3Column5_Punch3_Case157_ID_GSDM_606","PDAC5_73"
"PDAC5_s0_a74_ac_full.tiff","PDAC5_Sector4Row2Column1_Punch4_Case42_ID_1_70477","PDAC5_74"
"PDAC5_s0_a75_ac_full.tiff","PDAC5_Sector3Row4Column6_Punch4_Case31_ID_1_57450","PDAC5_75"
"PDAC5_s0_a76_ac_full.tiff","PDAC5_Sector4Row2Column6_Punch4_Case47_ID_1_72749","PDAC5_76"
"PDAC5_s0_a77_ac_full.tiff","PDAC5_Sector2Row1Column2_Punch3_Case138_ID_GSDM_2310","PDAC5_77"
"PDAC5_s0_a78_ac_full.tiff","PDAC5_Sector3Row2Column2_Punch4_Case11_ID_1_3583","PDAC5_78"
"PDAC5_s0_a79_ac_full.tiff","PDAC5_Sector4Row1Column4_Punch4_Case37_ID_1_69553","PDAC5_79"
"PDAC5_s0_a80_ac_full.tiff","PDAC5_Sector2Row2Column5_Punch3_Case149_ID_GSDM_2663","PDAC5_80"
"PDAC5_s0_a81_ac_full.tiff","PDAC5_Sector1Row3Column7_Punch3_Case127_ID_GSDM_1885","PDAC5_81"
"PDAC5_s0_a82_ac_full.tiff","PDAC5_Sector3Row3Column5_Punch4_Case22_ID_1_4623","PDAC5_82"
"PDAC5_s0_a83_ac_full.tiff","PDAC5_Sector4Row2Column8_Punch4_Case49_ID_1_76312","PDAC5_83"
"PDAC5_s0_a84_ac_full.tiff","PDAC5_Sector2Row2Column2_Punch3_Case146_ID_GSDM_2546","PDAC5_84"
"PDAC5_s0_a85_ac_full.tiff","PDAC5_Sector2Row3Column1_Punch3_Case153_ID_GSDM_347","PDAC5_85"
"PDAC5_s0_a86_ac_full.tiff","PDAC5_Sector3Row4Column4_Punch4_Case29_ID_1_54342","PDAC5_86"
"PDAC5_s0_a87_ac_full.tiff","PDAC5_Sector2Row3Column8_Punch3_Case160_ID_GSDM_920","PDAC5_87"
"PDAC5_s0_a88_ac_full.tiff","PDAC5_Sector3Row2Column3_Punch4_Case12_ID_1_3924","PDAC5_88"
"PDAC5_s0_a89_ac_full.tiff","PDAC5_Sector4Row3Column8_Punch4_Case56_ID_1_90015","PDAC5_89"
"PDAC5_s0_a90_ac_full.tiff","PDAC5_Sector3Row4Column5_Punch4_Case30_ID_1_56588","PDAC5_90"
"PDAC5_s0_a91_ac_full.tiff","PDAC5_Sector4Row1Column7_Punch4_Case40_ID_1_70237","PDAC5_91"
"PDAC5_s0_a92_ac_full.tiff","PDAC5_Sector1Row4Column5_Punch3_Case133_ID_GSDM_2116","PDAC5_92"
"PDAC5_s0_a93_ac_full.tiff","PDAC5_Sector2Row2Column6_Punch3_Case150_ID_GSDM_2683","PDAC5_93"
"PDAC5_s0_a94_ac_full.tiff","PDAC5_Sector3Row4Column7_Punch4_Case32_ID_1_66124","PDAC5_94"
"PDAC5_s0_a95_ac_full.tiff","PDAC5_Sector2Row3Column3_Punch3_Case155_ID_GSDM_567","PDAC5_95"
"PDAC5_s0_a96_ac_full.tiff","PDAC5_Sector3Row1Column4_Punch4_Case5_ID_1_104192","PDAC5_96"
"PDAC5_s0_a97_ac_full.tiff","PDAC5_Sector2Row4Column2_Punch3_Case162_ID_GSDM_931","PDAC5_97"
"PDAC5_s0_a98_ac_full.tiff","PDAC5_Sector2Row1Column6_Punch3_Case142_ID_GSDM_2503","PDAC5_98"
"PDAC5_s0_a99_ac_full.tiff","PDAC5_Sector3Row1Column7_Punch4_Case8_ID_1_112577","PDAC5_99"
"PDAC5_s0_a100_ac_full.tiff","PDAC5_Sector4Row1Column8_Punch4_Case41_ID_1_70327","PDAC5_100"
"PDAC5_s0_a101_ac_full.tiff","PDAC5_Sector3Row1Column2_Punch4_Case3_ID_1_103356","PDAC5_101"
"PDAC5_s0_a102_ac_full.tiff","PDAC5_Sector2Row4Column6_Punch3_Case166_ID_GSDM_999","PDAC5_102"
"PDAC5_s0_a103_ac_full.tiff","PDAC5_Sector1Row2Column2_Punch3_Case114_ID_GSDM_1288","PDAC5_103"
"PDAC5_s0_a104_ac_full.tiff","PDAC5_Sector4Row2Column7_Punch4_Case48_ID_1_73579","PDAC5_104"
"PDAC5_s0_a106_ac_full.tiff","PDAC5_Sector2Row2Column3_Punch3_Case147_ID_GSDM_2577","PDAC5_106"
"PDAC5_s0_a107_ac_full.tiff","PDAC5_Sector2Row2Column1_Punch3_Case145_ID_GSDM_2545","PDAC5_107"
"PDAC5_s0_a108_ac_full.tiff","PDAC5_Sector1Row3Column5_Punch3_Case125_ID_GSDM_1812","PDAC5_108"
"PDAC5_s0_a109_ac_full.tiff","PDAC5_Sector4Row3Column1_Punch4_Case50_ID_1_76997","PDAC5_109"
"PDAC5_s0_a110_ac_full.tiff","PDAC5_Sector3Row3Column4_Punch4_Case21_ID_1_4568","PDAC5_110"
"PDAC6_s0_a1_ac_full.tiff","PDAC6_Sector4Row2Column4_Punch4_Case155_ID_GSDM_567","PDAC6_1"
"PDAC6_s0_a2_ac_full.tiff","PDAC6_Sector3Row1Column1_Punch4_Case112_ID_GSDM_1117","PDAC6_2"
"PDAC6_s0_a3_ac_full.tiff","PDAC6_Sector3Row3Column3_Punch4_Case130_ID_GSDM_1952","PDAC6_3"
"PDAC6_s0_a4_ac_full.tiff","PDAC6_Sector1Row4Column8_Punch4_Case80_ID_G_21433","PDAC6_4"
"PDAC6_s0_a5_ac_full.tiff","PDAC6_Sector2Row3Column3_Punch4_Case99_ID_G_6653","PDAC6_5"
"PDAC6_s0_a6_ac_full.tiff","PDAC6_Sector1Row4Column5_Punch4_Case77_ID_G_14553","PDAC6_6"
"PDAC6_s0_a7_ac_full.tiff","PDAC6_Sector3Row4Column7_Punch4_Case142_ID_GSDM_2503","PDAC6_7"
"PDAC6_s0_a8_ac_full.tiff","PDAC6_Sector4Row1Column2_Punch4_Case145_ID_GSDM_2545","PDAC6_8"
"PDAC6_s0_a9_ac_full.tiff","PDAC6_Sector1Row3Column5_Punch4_Case69_ID_1_96460","PDAC6_9"
"PDAC6_s0_a10_ac_full.tiff","PDAC6_Sector4Row1Column8_Punch4_Case151_ID_GSDM_2703","PDAC6_10"
"PDAC6_s0_a11_ac_full.tiff","PDAC6_Sector2Row4Column8_Punch4_Case111_ID_GSDM_1098","PDAC6_11"
"PDAC6_s0_a12_ac_full.tiff","PDAC6_Sector3Row2Column2_Punch4_Case121_ID_GSDM_1604","PDAC6_12"
"PDAC6_s0_a13_ac_full.tiff","PDAC6_Sector4Row1Column6_Punch4_Case149_ID_GSDM_2663","PDAC6_13"
"PDAC6_s0_a14_ac_full.tiff","PDAC6_Sector4Row3Column3_Punch4_Case162_ID_GSDM_931","PDAC6_14"
"PDAC6_s0_a15_ac_full.tiff","PDAC6_Sector3Row3Column4_Punch4_Case131_ID_GSDM_1965","PDAC6_15"
"PDAC6_s0_a16_ac_full.tiff","PDAC6_Sector2Row4Column6_Punch4_Case109_ID_GSDM_1025","PDAC6_16"
